Cells,WTDivMeans.Cells.,LateCalls,EarlyCalls,MissedCalls,EctopicCalls,TotalDefects,CC_Dif_pValues,WTCCMeans.Cells.,MutantCCMeans.Cells.
ABplppaaaa,295.904545454545,0,0,0,0,0,0.581282352527217,60.6409090909091,61.4
ABplppaaaaa,NA,0,0,0,0,0,NA,NA,NA
ABplppaaaap,392.125,0,0,0,0,0,NA,94.45,NA
ABplppaaaapa,NA,0,0,0,0,0,NA,NA,NA
ABplppaaaapp,NA,0,0,0,0,0,NA,NA,NA
ABplppaaap,NA,0,0,0,0,0,NA,NA,NA
ABplppaap,230.045454545455,1,0,0,0,1,0.179940085993281,50.3454545454545,52.5
ABplppaapa,315.904761904762,1,0,0,0,1,0.706197275624178,84.552380952381,87.3
ABplppaapaa,NA,0,0,0,0,0,NA,NA,NA
ABplppaapap,NA,0,0,0,0,0,NA,NA,NA
ABplppaapp,308.731818181818,0,0,0,0,0,0.748399835628228,77.05,78.025
ABplppaappa,NA,0,0,0,0,0,NA,NA,NA
ABplppaappp,NA,0,0,0,0,0,NA,NA,NA
ABplppap,174.972727272727,0,0,0,0,0,0.21979000002086,37.9227272727273,36.925
ABplppapa,225.672727272727,0,0,0,0,0,0.767562302260794,49.0727272727273,48.675
ABplppapaa,295.445454545455,1,0,0,0,1,0.228523131139658,68.1136363636364,71.175
ABplppapaaa,NA,0,0,0,0,0,NA,NA,NA
ABplppapaaaa,NA,0,0,0,0,0,NA,NA,NA
ABplppapaaap,NA,0,0,0,0,0,NA,NA,NA
ABplppapaap,NA,0,0,0,0,0,NA,NA,NA
ABplppapap,314.195238095238,0,0,0,0,0,0.498914693259749,87.0809523809524,85.85
ABplppapapa,NA,0,0,0,0,0,NA,NA,NA
ABplppapapp,NA,0,0,0,0,0,NA,NA,NA
ABplppapp,229.672727272727,0,0,0,0,0,0.626207917807856,53.0772727272727,53.775
ABplppappa,308.245454545455,0,0,0,0,0,0.791816979132059,76.9363636363636,76.2
ABplppappaa,NA,0,0,0,0,0,NA,NA,NA
ABplppappap,NA,0,0,0,0,0,NA,NA,NA
ABplppappp,319.055,0,0,0,0,0,0.339648543869185,87.935,85.35
ABplppapppa,NA,0,0,0,0,0,NA,NA,NA
ABplppapppp,NA,0,0,0,0,0,NA,NA,NA
ABplppp,133.804545454545,0,0,0,0,0,0.678767889762114,29.5181818181818,29.05
ABplpppa,171.527272727273,0,0,0,0,0,0.548535017081623,36.0636363636364,36.725
ABplpppaa,222.209090909091,0,0,0,0,0,0.930979339685406,49.0454545454545,49.15
ABplpppaaa,302.695454545455,0,0,0,0,0,0.313908343685575,78.85,81.275
ABplpppaaaa,NA,0,0,0,0,0,NA,NA,NA
ABplpppaaap,NA,0,0,0,0,0,NA,NA,NA
ABplpppaap,299.072727272727,1,0,0,0,1,0.539213409577631,75.2227272727273,77.225
ABplpppaapa,NA,0,0,0,0,0,NA,NA,NA
ABplpppaapaa,NA,0,0,0,0,0,NA,NA,NA
ABplpppaapap,NA,0,0,0,0,0,NA,NA,NA
ABplpppaapp,NA,0,0,0,0,0,NA,NA,NA
ABplpppap,222.354545454545,1,0,0,0,1,0.845074094859535,49.2,49.625
ABplpppapa,277.113636363636,1,0,0,0,1,0.699933055121725,53.1409090909091,54.2
ABplpppapaa,NA,0,0,0,0,0,NA,NA,NA
ABplpppapap,NA,0,0,0,0,0,NA,NA,NA
ABplpppapp,NA,0,0,0,0,0,NA,NA,NA
ABplpppp,170.490909090909,0,0,0,0,0,0.73064862381083,35.0318181818182,35.275
ABplppppa,218.186363636364,0,0,0,0,0,0.523948300996714,46.0727272727273,47.05
ABplppppaa,291.85,0,0,0,0,0,0.844752341680118,72,71.375
ABplppppaaa,NA,0,0,0,0,0,NA,NA,NA
ABplppppaap,NA,0,0,0,0,0,NA,NA,NA
ABplppppap,291.495454545455,0,0,0,0,0,0.376548517505384,71.6772727272727,75.35
ABplppppapa,NA,0,0,0,0,0,NA,NA,NA
ABplppppapp,NA,0,0,0,0,0,NA,NA,NA
ABplppppp,220.963636363636,1,0,0,0,1,0.0144531944579102,48.85,52.975
ABplpppppa,312.075,0,0,0,0,0,0.344572815488057,89.53,92.675
ABplpppppaa,NA,0,0,0,0,0,NA,NA,NA
ABplpppppap,NA,0,0,0,0,0,NA,NA,NA
ABplpppppp,291.868181818182,0,0,0,0,0,0.873295507593019,69.2909090909091,68.575
ABplppppppa,NA,0,0,0,0,0,NA,NA,NA
ABplppppppp,NA,0,0,0,0,0,NA,NA,NA
ABpr,55.2409090909091,0,0,0,0,0,0.204369850321374,12.3809523809524,7.625
ABpra,73.7954545454545,0,0,0,0,0,0.12633631716725,16.8727272727273,15.8
ABpraa,101.013636363636,0,0,0,0,0,0.282412582446965,25.4681818181818,24.225
ABpraaa,133.322727272727,0,0,0,0,0,0.524707677643268,30.6181818181818,29.9
ABpraaaa,175.631818181818,1,0,0,0,1,0.380752609477166,40.6545454545455,42.125
ABpraaaaa,230.931818181818,0,0,0,0,0,0.998580782356065,53.6772727272727,53.675
ABpraaaaaa,315.219047619048,0,0,0,0,0,0.990985576231859,82.8095238095238,82.85
ABpraaaaaaa,NA,0,0,0,0,0,NA,NA,NA
ABpraaaaaap,NA,0,0,0,0,0,NA,NA,NA
ABpraaaaap,325.56,0,0,0,0,0,0.18685361962127,93.39,89.725
ABpraaaaapd,NA,0,0,0,0,0,NA,NA,NA
ABpraaaaapv,NA,0,0,0,0,0,NA,NA,NA
ABpraaaap,222.781818181818,0,0,0,0,0,0.558986539901708,45.5409090909091,46.15
ABpraaaapa,301.690909090909,2,0,0,0,2,0.137554872736326,77.2409090909091,85.525
ABpraaaapad,NA,0,0,0,0,0,NA,NA,NA
ABpraaaapav,NA,0,0,0,0,0,NA,NA,NA
ABpraaaapp,291.65,0,0,0,0,0,0.537997607979096,67.1818181818182,68.275
ABpraaaappa,NA,0,0,0,0,0,NA,NA,NA
ABpraaaappp,383.233333333333,0,0,0,0,0,NA,88.9666666666667,NA
ABpraaaapppa,NA,0,0,0,0,0,NA,NA,NA
ABpraaaapppp,NA,0,0,0,0,0,NA,NA,NA
ABpraaap,171.15,0,0,0,0,0,0.800362094499101,36.1636363636364,35.95
ABpraaapa,222.713636363636,0,0,0,0,0,0.23572859102077,49.95,48.475
ABpraaapaa,307.636363636364,0,0,0,0,0,0.0381002535693814,83.3045454545454,78.7
ABpraaapaad,NA,0,0,0,0,0,NA,NA,NA
ABpraaapaav,NA,0,0,0,0,0,NA,NA,NA
ABpraaapap,297.995454545455,0,0,0,0,0,0.405782072044072,73.6772727272727,72.55
ABpraaapapa,410.65,0,0,0,0,0,NA,113.75,NA
ABpraaapapaa,NA,0,0,0,0,0,NA,NA,NA
ABpraaapapap,NA,0,0,0,0,0,NA,NA,NA
ABpraaapapp,NA,0,0,0,0,0,NA,NA,NA
ABpraaapp,213.577272727273,0,0,0,0,0,0.776628238433622,40.8045454545455,40.45
ABpraaappa,293.95,0,0,0,0,0,0.221526644854266,78.7409090909091,76.725
ABpraaappaa,NA,0,0,0,0,0,NA,NA,NA
ABpraaappap,NA,0,0,0,0,0,NA,NA,NA
ABpraaappp,267.754545454545,0,0,0,0,0,0.800302871198219,52.5454545454545,52.25
ABpraaapppa,358.1375,0,0,0,0,0,NA,87.4875,81.5
ABpraaapppaa,NA,0,0,0,0,0,NA,NA,NA
ABpraaapppap,NA,0,0,0,0,0,NA,NA,NA
ABpraaapppp,347.522222222222,0,1,1,0,2,0.376789315657202,77.5666666666667,72.2
ABpraaappppa,NA,0,0,0,0,0,NA,NA,NA
ABpraaappppp,NA,0,0,0,0,0,NA,NA,NA
ABpraap,131.686363636364,0,0,0,0,0,0.464774794432743,28.9772727272727,28.275
ABpraapa,171.572727272727,0,0,0,0,0,0.507596679470879,38.2136363636364,39.225
ABpraapaa,223.063636363636,0,0,0,0,0,0.053845748293298,49.8818181818182,48.325
ABpraapaaa,306.477272727273,0,0,0,0,0,0.273090469530663,81.7590909090909,83.775
ABpraapaaaa,NA,0,0,0,0,0,NA,NA,NA
ABpraapaaap,NA,0,0,0,0,0,NA,NA,NA
ABpraapaap,294.381818181818,0,0,0,0,0,0.713776922445857,69.6545454545455,69.975
ABpraapaapa,NA,0,0,0,0,0,NA,NA,NA
ABpraapaapp,NA,0,0,0,0,0,NA,NA,NA
ABpraapap,221.359090909091,0,0,0,0,0,0.733985699656526,48.1590909090909,48.6
ABpraapapa,308.490909090909,0,0,0,0,0,0.180408100796252,85.5181818181818,82.6
ABpraapapaa,NA,0,0,0,0,0,NA,NA,NA
ABpraapapap,NA,0,0,0,0,0,NA,NA,NA
ABpraapapp,285.968181818182,0,0,0,0,0,0.568516640146937,62.9636363636364,64.15
ABpraapappa,NA,0,0,0,0,0,NA,NA,NA
ABpraapappp,392.033333333333,0,0,0,0,0,NA,102.133333333333,NA
ABpraapapppa,NA,0,0,0,0,0,NA,NA,NA
ABpraapapppp,NA,0,0,0,0,0,NA,NA,NA
ABpraapp,168.268181818182,0,0,0,0,0,0.044584385865979,34.9136363636364,36.025
ABpraappa,223.877272727273,0,0,0,0,0,0.741431089913699,53.9818181818182,53.7
ABpraappaa,NA,0,0,0,1,1,NA,NA,109.3
ABpraappaaa,NA,0,0,0,0,0,NA,NA,NA
ABpraappaap,NA,0,0,0,0,0,NA,NA,NA
ABpraappap,NA,0,0,0,0,0,NA,NA,NA
ABpraappp,216.590909090909,0,0,0,0,0,0.0027896079118165,46.6909090909091,49.425
ABpraapppa,NA,0,0,0,0,0,NA,NA,NA
ABpraapppp,NA,0,0,0,0,0,NA,NA,NA
ABprap,100.877272727273,0,0,0,0,0,0.463182744448445,25.3318181818182,24.6
ABprapa,131.740909090909,0,0,0,0,0,0.369192731472814,29.1818181818182,28.05
ABprapaa,173.104545454545,0,0,0,0,0,0.799237358477633,39.6954545454545,39.425
ABprapaaa,224.268181818182,0,0,0,0,0,0.0379777312848973,49.55,46.85
ABprapaaaa,306.022727272727,1,0,0,0,1,0.433599196828918,80.1227272727273,82.6
ABprapaaaaa,NA,0,0,0,0,0,NA,NA,NA
ABprapaaaap,418.05,0,0,0,0,0,NA,107.3,NA
ABprapaaaapa,NA,0,0,0,0,0,NA,NA,NA
ABprapaaaapp,NA,0,0,0,0,0,NA,NA,NA
ABprapaaap,302.131818181818,0,0,0,0,0,0.951038082404557,76.2318181818182,76.025
ABprapaaapa,NA,0,0,0,0,0,NA,NA,NA
ABprapaaapad,NA,0,0,0,0,0,NA,NA,NA
ABprapaaapav,NA,0,0,0,0,0,NA,NA,NA
ABprapaaapp,NA,0,0,0,0,0,NA,NA,NA
ABprapaap,228.677272727273,0,0,0,0,0,0.454848555289659,53.9454545454545,52.725
ABprapaapa,NA,0,0,0,0,0,NA,NA,NA
ABprapaapp,NA,0,0,0,0,0,NA,NA,NA
ABprapap,169.304545454545,0,0,0,0,0,0.591196250686693,35.9045454545455,35.625
ABprapapa,221.018181818182,0,0,0,0,0,0.180820039983635,50.0818181818182,48.275
ABprapapaa,NA,0,0,0,0,0,NA,NA,NA
ABprapapaaa,NA,0,0,0,0,0,NA,NA,NA
ABprapapaap,NA,0,0,0,0,0,NA,NA,NA
ABprapapap,NA,0,0,0,0,0,NA,NA,NA
ABprapapp,217.890909090909,0,0,0,0,0,0.0376278767917124,46.9454545454545,45.075
ABprapappa,NA,0,0,0,0,0,NA,NA,NA
ABprapappp,309.286363636364,0,0,0,0,0,0.842520696818902,89.7727272727273,89.175
ABprapapppa,NA,0,0,0,0,0,NA,NA,NA
ABprapapppp,393.95,0,0,0,0,0,NA,86.35,NA
ABprapappppa,NA,0,0,0,0,0,NA,NA,NA
ABprapappppaa,NA,0,0,0,0,0,NA,NA,NA
ABprapappppap,NA,0,0,0,0,0,NA,NA,NA
ABprapappppp,NA,0,0,0,0,0,NA,NA,NA
ABprapp,132.363636363636,0,0,0,0,0,0.667628097786312,29.8090909090909,29.45
ABprappa,173.309090909091,0,0,0,0,0,0.197638080058548,39.2681818181818,41.625
ABprappaa,225.440909090909,0,0,0,0,0,0.246816219443627,50.4636363636364,49.6
ABprappaaa,NA,0,0,0,0,0,NA,NA,NA
ABprappaap,NA,0,0,0,0,0,NA,NA,NA
ABprappap,224.7,0,0,0,0,0,0.652034377767746,49.7181818181818,48.975
ABprappapa,NA,0,0,0,0,0,NA,NA,NA
ABprappapp,NA,0,0,0,0,0,NA,NA,NA
ABprappp,174.977272727273,0,0,0,0,0,0.246958147534599,40.95,42.55
ABprapppa,231.85,0,0,0,0,0,0.0719326830715462,55.2454545454545,52.875
ABprapppaa,331.836842105263,0,0,0,0,0,0.292453695789904,98.6315789473684,92.3333333333333
ABprapppaaa,NA,0,0,0,0,0,NA,NA,NA
ABprapppaap,NA,0,0,0,0,0,NA,NA,NA
ABprapppap,304.709090909091,0,0,0,0,0,0.870358507174604,71.2227272727273,70.8
ABprapppapa,NA,0,0,0,0,0,NA,NA,NA
ABprapppapp,410.566666666667,0,0,0,0,0,NA,103.2,NA
ABprapppappa,NA,0,0,0,0,0,NA,NA,NA
ABprapppappp,NA,0,0,0,0,0,NA,NA,NA
ABprapppp,231.527272727273,0,1,0,0,1,0.252718794204752,54.9136363636364,52.6
ABprappppa,NA,0,0,0,0,0,NA,NA,NA
ABprappppp,NA,0,0,0,0,0,NA,NA,NA
ABprp,74.25,0,0,0,0,0,0.299851742641555,17.3136363636364,16.225
ABprpa,102.109090909091,0,0,0,0,0,0.0403514465559977,26.1227272727273,23.825
ABprpaa,134.013636363636,0,0,0,0,0,0.958164693775513,30.2045454545455,30.25
ABprpaaa,172.140909090909,0,0,0,0,0,0.254377701915621,36.45,36.85
ABprpaaaa,219.85,0,0,0,0,0,0.484117696824657,46.0818181818182,45.575
ABprpaaaaa,300.454545454545,0,0,0,0,0,0.614466539077671,78.9954545454545,77.475
ABprpaaaaaa,NA,0,0,0,0,0,NA,NA,NA
ABprpaaaaap,NA,0,0,0,0,0,NA,NA,NA
ABprpaaaap,290.340909090909,0,0,0,0,0,0.563317172017328,68.8681818181818,70.625
ABprpaaaapa,NA,0,0,0,0,0,NA,NA,NA
ABprpaaaapp,NA,0,0,0,0,0,NA,NA,NA
ABprpaaap,220.804545454545,0,0,0,0,0,0.325552381050334,47.0363636363636,46.025
ABprpaaapa,316.072727272727,0,0,0,0,0,0.284244543620202,93.6181818181818,97.325
ABprpaaapaa,NA,0,0,0,0,0,NA,NA,NA
ABprpaaapap,NA,0,0,0,0,0,NA,NA,NA
ABprpaaapp,289.418181818182,0,0,0,0,0,0.972554392192423,66.9545454545455,66.875
ABprpaaappa,408.4,0,0,0,0,0,NA,119.566666666667,NA
ABprpaaappaa,NA,0,0,0,0,0,NA,NA,NA
ABprpaaappap,NA,0,0,0,0,0,NA,NA,NA
ABprpaaappp,NA,0,0,0,0,0,NA,NA,NA
ABprpaap,170.95,0,0,0,0,0,0.816393484701901,35.2681818181818,35.4
ABprpaapa,222.109090909091,0,0,0,0,0,0.354781592597447,49.5363636363636,48.7
ABprpaapaa,299.827272727273,1,0,0,0,1,0.396449775442233,76.1,79.725
ABprpaapaaa,NA,0,0,0,0,0,NA,NA,NA
ABprpaapaap,NA,0,0,0,0,0,NA,NA,NA
ABprpaapap,299.722727272727,2,0,0,0,2,0.182925245056358,75.9818181818182,82
ABprpaapapa,NA,0,0,0,0,0,NA,NA,NA
ABprpaapapp,NA,0,0,0,0,0,NA,NA,NA
ABprpaapp,218.513636363636,0,0,0,0,0,0.845618434795061,45.9272727272727,46.225
ABprpaappa,292.009090909091,2,0,0,0,2,0.0134752652049276,71.8590909090909,77.25
ABprpaappaa,NA,0,0,0,0,0,NA,NA,NA
ABprpaappap,NA,0,0,0,0,0,NA,NA,NA
ABprpaappp,289.65,2,0,0,0,2,0.171156375236071,69.5,74.1
ABprpaapppa,NA,0,0,0,0,0,NA,NA,NA
ABprpaapppp,393.7,0,0,0,0,0,NA,104.433333333333,NA
ABprpaappppa,NA,0,0,0,0,0,NA,NA,NA
ABprpaappppp,NA,0,0,0,0,0,NA,NA,NA
ABprpap,132.977272727273,0,0,0,0,0,0.723125262187144,29.1590909090909,29.45
ABprpapa,171.186363636364,0,0,0,0,0,0.307363809228019,36.5318181818182,36.025
ABprpapaa,224.513636363636,0,0,0,0,0,0.261568374856968,51.7,50.65
ABprpapaaa,303.522727272727,0,0,0,0,0,0.915590773498928,77.3590909090909,77.1
ABprpapaaaa,NA,0,0,0,0,0,NA,NA,NA
ABprpapaaap,NA,0,0,0,0,0,NA,NA,NA
ABprpapaap,303.663636363636,0,0,0,0,0,0.661862348571485,77.4772727272727,76.1
ABprpapaapa,NA,0,0,0,0,0,NA,NA,NA
ABprpapaapp,NA,0,0,0,0,0,NA,NA,NA
ABprpapap,221.159090909091,1,0,0,0,1,0.751107928041896,48.3363636363636,49.05
ABprpapapa,289.527272727273,0,0,0,0,0,0.676896894076173,66.7363636363636,66.05
ABprpapapaa,NA,0,0,0,0,0,NA,NA,NA
ABprpapapap,NA,0,0,0,0,0,NA,NA,NA
ABprpapapp,291.640909090909,0,0,0,0,0,0.749798697941314,68.8454545454545,69.425
ABprpapappa,NA,0,0,0,0,0,NA,NA,NA
ABprpapappp,NA,0,0,0,0,0,NA,NA,NA
ABprpapp,169.427272727273,0,0,0,0,0,0.607004309543858,34.7954545454545,34.575
ABprpappa,217.672727272727,0,0,0,0,0,0.278231524446042,46.6,47.325
ABprpappaa,286.368181818182,0,0,0,0,0,0.531354399418889,67.0409090909091,67.7
ABprpappaaa,NA,0,0,0,0,0,NA,NA,NA
ABprpappaap,NA,0,0,0,0,0,NA,NA,NA
ABprpappap,288.1,1,0,0,0,1,0.256512966719923,68.7727272727273,71.575
ABprpappapa,NA,0,0,0,0,0,NA,NA,NA
ABprpappapp,NA,0,0,0,0,0,NA,NA,NA
ABprpappp,218.809090909091,0,0,0,0,0,0.845977415371854,47.7363636363636,47.45
ABprpapppa,293.809090909091,1,0,0,0,1,0.0510532111210395,73.3272727272727,80.825
ABprpapppaa,NA,0,0,0,0,0,NA,NA,NA
ABprpapppap,NA,0,0,0,0,0,NA,NA,NA
ABprpapppp,291.381818181818,0,0,0,0,0,0.339889039061473,70.9136363636364,71.9
ABprpappppa,NA,0,0,0,0,0,NA,NA,NA
ABprpappppp,NA,0,0,0,0,0,NA,NA,NA
ABprpp,102.772727272727,0,0,0,0,0,0.161492613444738,26.7954545454545,24.65
ABprppa,135.627272727273,0,0,0,0,0,0.788986684922965,31.1454545454545,30.925
ABprppaa,178.327272727273,0,1,0,0,1,0.213638779240164,41.0227272727273,38.6
ABprppaaa,234.359090909091,0,0,0,0,0,0.380339140201306,54.4409090909091,53.225
ABprppaaaa,297.177272727273,0,0,0,0,0,0.988733029099528,61.1772727272727,61.15
ABprppaaaaa,NA,0,0,0,0,0,NA,NA,NA
ABprppaaaap,387.666666666667,0,0,0,0,0,NA,90.1333333333333,NA
ABprppaaaapa,NA,0,0,0,0,0,NA,NA,NA
ABprppaaaapp,NA,0,0,0,0,0,NA,NA,NA
ABprppaaap,NA,0,0,0,0,0,NA,NA,NA
ABprppaap,229.872727272727,0,0,0,0,0,0.498219631747888,49.95,51.25
ABprppaapa,315.818181818182,0,0,0,0,0,0.520784321356731,84.2954545454545,86.325
ABprppaapaa,NA,0,0,0,0,0,NA,NA,NA
ABprppaapap,NA,0,0,0,0,0,NA,NA,NA
ABprppaapp,307.927272727273,0,0,0,0,0,0.50516693255149,76.4045454545455,78.775
ABprppaappa,NA,0,0,0,0,0,NA,NA,NA
ABprppaappp,NA,0,0,0,0,0,NA,NA,NA
ABprppap,174.75,0,0,0,0,0,0.554839391992516,37.45,36.95
ABprppapa,225.218181818182,0,0,0,0,0,0.565209032481209,48.8318181818182,49.675
ABprppapaa,295.559090909091,0,0,0,0,0,0.716324259564101,68.7227272727273,69.375
ABprppapaaa,NA,0,0,0,0,0,NA,NA,NA
ABprppapaaaa,NA,0,0,0,0,0,NA,NA,NA
ABprppapaaap,NA,0,0,0,0,0,NA,NA,NA
ABprppapaap,NA,0,0,0,0,0,NA,NA,NA
ABprppapap,317.540909090909,0,0,0,0,0,0.83273299663255,90.7136363636364,90.025
ABprppapapa,NA,0,0,0,0,0,NA,NA,NA
ABprppapapp,NA,0,0,0,0,0,NA,NA,NA
ABprppapp,229.818181818182,0,0,0,0,0,0.104187765662897,53.4272727272727,55.525
ABprppappa,308.318181818182,0,0,0,0,0,0.175291633754581,76.85,78.525
ABprppappaa,NA,0,0,0,0,0,NA,NA,NA
ABprppappap,NA,0,0,0,0,0,NA,NA,NA
ABprppappp,322.2,1,0,0,0,1,0.272757904258262,90.7272727272727,95.25
ABprppapppa,NA,0,0,0,0,0,NA,NA,NA
ABprppapppp,NA,0,0,0,0,0,NA,NA,NA
ABprppp,134.040909090909,0,0,0,0,0,0.859564474182289,29.5681818181818,29.45
ABprpppa,172.227272727273,0,0,0,0,0,0.38263209569468,36.5090909090909,35.7
ABprpppaa,223.213636363636,0,0,0,0,0,0.622376796074638,49.3727272727273,50.05
ABprpppaaa,301.695238095238,0,0,0,0,0,0.568259997260719,76.9047619047619,76.075
ABprpppaaaa,NA,0,0,0,0,0,NA,NA,NA
ABprpppaaap,NA,0,0,0,0,0,NA,NA,NA
ABprpppaap,302.963636363636,0,0,0,0,0,0.192145979074793,78.0909090909091,79.975
ABprpppaapa,NA,0,0,0,0,0,NA,NA,NA
ABprpppaapaa,NA,0,0,0,0,0,NA,NA,NA
ABprpppaapap,NA,0,0,0,0,0,NA,NA,NA
ABprpppaapp,NA,0,0,0,0,0,NA,NA,NA
ABprpppap,223.768181818182,0,0,0,0,0,0.705721778792793,49.9227272727273,50.475
ABprpppapa,279.428571428571,1,0,0,0,1,0.444206670889827,54,56.2
ABprpppapaa,NA,0,0,0,0,0,NA,NA,NA
ABprpppapap,NA,0,0,0,0,0,NA,NA,NA
ABprpppapp,NA,0,0,0,0,0,NA,NA,NA
ABprpppp,171.190909090909,0,0,0,0,0,0.740357089487869,35.4772727272727,35.25
ABprppppa,219.2,0,0,0,0,0,0.44719459832918,46.3818181818182,47.725
ABprppppaa,292.859090909091,1,0,0,0,1,0.579996469671989,72.0409090909091,74.05
ABprppppaaa,NA,0,0,0,0,0,NA,NA,NA
ABprppppaap,NA,0,0,0,0,0,NA,NA,NA
ABprppppap,289.8,0,0,0,0,0,0.331532086624867,68.9727272727273,70.975
ABprppppapa,NA,0,0,0,0,0,NA,NA,NA
ABprppppapp,NA,0,0,0,0,0,NA,NA,NA
ABprppppp,221.9,0,0,0,0,0,0.582652346924956,49.0727272727273,50.125
ABprpppppa,308.777272727273,0,0,0,0,0,0.324627214594045,85.2454545454545,90.075
ABprpppppaa,NA,0,0,0,0,0,NA,NA,NA
ABprpppppap,NA,0,0,0,0,0,NA,NA,NA
ABprpppppp,291.713636363636,0,0,0,0,0,0.233395557848943,68.1772727272727,65.7
ABprppppppa,NA,0,0,0,0,0,NA,NA,NA
ABprppppppp,NA,0,0,0,0,0,NA,NA,NA
C,66.4227272727273,0,2,0,0,2,0.0701319741322013,17.8714285714286,13.275
Ca,92.6409090909091,0,0,0,0,0,0.861844832995379,24.5045454545455,24.225
Caa,127.263636363636,0,0,0,0,0,0.42230225892809,32.9045454545455,32.15
Caaa,167.054545454545,0,0,0,0,0,0.910022304045194,38.1227272727273,38.025
Caaaa,218.363636363636,0,0,0,0,0,0.327934297125486,49.6772727272727,51.75
Caaaaa,NA,0,0,0,0,0,NA,NA,NA
Caaaap,NA,0,0,0,0,0,NA,NA,NA
Caaap,214.868181818182,1,0,0,0,1,0.0602573124895687,46.1909090909091,51
Caaapa,NA,0,0,0,0,0,NA,NA,NA
Caaapp,NA,0,0,0,0,0,NA,NA,NA
Caap,174.85,0,0,0,0,0,0.137875245695315,45.9181818181818,48.925
Caapa,304.931818181818,0,0,0,0,0,0.482398026483677,128.45,124.966666666667
Caapaa,NA,0,0,0,0,0,NA,NA,NA
Caapap,NA,0,0,0,0,0,NA,NA,NA
Caapp,230.45,0,0,0,0,0,0.104191287451644,53.9636363636364,57
Caappd,NA,0,0,0,0,0,NA,NA,NA
Caappv,NA,0,0,0,0,0,NA,NA,NA
Cap,132.122727272727,1,0,0,0,1,0.147048269083096,37.7727272727273,41.625
Capa,187.927272727273,0,0,0,0,0,0.54592170837506,54.1454545454545,54.9
Capaa,245.809090909091,0,0,0,0,0,0.594796141826585,56.25,55.275
Capaaa,326.031578947368,0,0,0,0,0,0.028987625674253,79.3789473684211,77.35
Capaaaa,NA,0,0,0,0,0,NA,NA,NA
Capaaap,NA,0,0,0,0,0,NA,NA,NA
Capaap,335.38125,0,0,0,0,0,0.296407393828956,88.84375,85.15
Capaapa,NA,0,0,0,0,0,NA,NA,NA
Capaapp,NA,0,0,0,0,0,NA,NA,NA
