Cells,WTDivMeans.Cells.,LateCalls,EarlyCalls,MissedCalls,EctopicCalls,TotalDefects,CC_Dif_pValues,WTCCMeans.Cells.,MutantCCMeans.Cells.
Capap,246.740909090909,0,0,0,0,0,0.104694522177886,57.1863636363636,54.375
Capapa,331.505882352941,0,0,0,0,0,0.0603672131941449,84.0352941176471,81.7
Capapaa,NA,0,0,0,0,0,NA,NA,NA
Capapap,NA,0,0,0,0,0,NA,NA,NA
Capapp,342.330769230769,0,0,0,0,0,0.934033185164871,94.8230769230769,95.15
Capappa,NA,0,0,0,0,0,NA,NA,NA
Capappp,NA,0,0,0,0,0,NA,NA,NA
Capp,180.477272727273,0,0,0,0,0,0.383905457522335,46.6863636363636,47.9
Cappa,236.5,0,0,0,0,0,0.191811784625667,54.4,51.125
Cappaa,309.831818181818,0,2,0,0,2,0.22832251173715,71.7045454545455,58.35
Cappaaa,NA,0,0,0,0,0,NA,NA,NA
Cappaap,NA,0,0,0,0,0,NA,NA,NA
Cappap,319.471428571429,0,0,0,0,0,0.625013133811253,81.6333333333333,79.4
Cappapa,NA,0,0,0,0,0,NA,NA,NA
Cappapp,NA,0,0,0,0,0,NA,NA,NA
Cappp,240.836363636364,0,0,0,0,0,0.0760104485798302,58.75,55.25
Capppa,321.53,0,0,0,0,0,0.490529963195584,79.1,74.2
Capppaa,NA,0,0,0,0,0,NA,NA,NA
Capppap,NA,0,0,0,0,0,NA,NA,NA
Capppp,336.38125,0,1,0,0,1,0.439366954360473,93.88125,83.6
Cappppd,NA,0,0,0,0,0,NA,NA,NA
Cappppv,NA,0,0,0,0,0,NA,NA,NA
Cp,92.7818181818182,0,0,0,0,0,0.969379135673024,24.65,24.6
Cpa,126.086363636364,0,0,0,0,0,0.398784468396258,31.5909090909091,30.95
Cpaa,164.390909090909,0,0,0,0,0,0.157519286236406,36.65,35.35
Cpaaa,218.740909090909,1,0,0,0,1,0.136458783197568,52.7318181818182,56.4
Cpaaaa,NA,0,0,0,0,0,NA,NA,NA
Cpaaap,NA,0,0,0,0,0,NA,NA,NA
Cpaap,214.581818181818,1,0,0,0,1,0.108571413676601,48.5772727272727,54.25
Cpaapa,NA,0,0,0,0,0,NA,NA,NA
Cpaapp,NA,0,0,0,0,0,NA,NA,NA
Cpap,166.177272727273,0,0,0,0,0,0.453678620887624,38.4318181818182,37.625
Cpapa,224.409090909091,1,0,0,0,1,0.186183109353226,56.6045454545455,61.8
Cpapaa,NA,0,0,0,0,0,NA,NA,NA
Cpapap,NA,0,0,0,0,0,NA,NA,NA
Cpapp,225.527272727273,0,0,0,0,0,0.231747279255679,57.7136363636364,59.8
Cpappd,NA,0,0,0,0,0,NA,NA,NA
Cpappv,NA,0,0,0,0,0,NA,NA,NA
Cpp,130.2,0,0,0,0,0,0.426646894264106,35.7090909090909,36.75
Cppa,184.663636363636,0,0,0,0,0,0.00852836527817878,52.7818181818182,55.85
Cppaa,243.204545454545,0,0,0,0,0,0.258694361854071,56.9045454545455,54.15
Cppaaa,323.419047619048,0,0,0,0,0,0.231487005627695,78.9047619047619,75.5
Cppaaaa,NA,0,0,0,0,0,NA,NA,NA
Cppaaap,NA,0,0,0,0,0,NA,NA,NA
Cppaap,336.146666666667,0,0,0,0,0,7.58314028449378e-05,92.4733333333333,85.95
Cppaapa,NA,0,0,0,0,0,NA,NA,NA
Cppaapp,NA,0,0,0,0,0,NA,NA,NA
Cppap,244.477272727273,0,0,0,0,0,0.135562004632597,58.1909090909091,54.85
Cppapa,329.652631578947,0,0,0,0,0,0.962484202346671,83.7105263157895,83.55
Cppapaa,NA,0,0,0,0,0,NA,NA,NA
Cppapap,NA,0,0,0,0,0,NA,NA,NA
Cppapp,339.457142857143,0,0,0,0,0,0.65736219841861,93.9071428571429,91.55
Cppappa,NA,0,0,0,0,0,NA,NA,NA
Cppappp,NA,0,0,0,0,0,NA,NA,NA
Cppp,176.777272727273,0,0,0,0,0,0.308422648345197,44.8954545454545,45.825
Cpppa,231.759090909091,0,0,0,0,0,0.968888290604082,53.35,53.45
Cpppaa,302.15,0,0,0,0,0,0.161795181863556,68.7409090909091,73.1666666666667
Cpppaaa,NA,0,0,0,0,0,NA,NA,NA
Cpppaap,NA,0,0,0,0,0,NA,NA,NA
Cpppap,315.918181818182,0,0,0,0,0,0.949570136709304,82.5045454545455,82.3
Cpppapa,NA,0,0,0,0,0,NA,NA,NA
Cpppapp,NA,0,0,0,0,0,NA,NA,NA
Cpppp,236.354545454545,0,1,0,0,1,0.126053521729584,57.9409090909091,54.875
Cppppa,315.981818181818,0,0,0,0,0,0.265370040850596,78,73.8
Cppppaa,NA,0,0,0,0,0,NA,NA,NA
Cppppap,NA,0,0,0,0,0,NA,NA,NA
Cppppp,327.915789473684,0,0,0,0,0,0.240759884484642,89.7263157894737,85.6
Cpppppd,NA,0,0,0,0,0,NA,NA,NA
Cpppppv,NA,0,0,0,0,0,NA,NA,NA
D,112.559090909091,0,0,0,0,0,0.937073660983591,37.2181818181818,37.05
Da,159.836363636364,0,0,0,0,0,0.675225633013378,45.5909090909091,45.15
Daa,212.613636363636,0,0,0,0,0,0.957763436072437,51.1545454545455,51.25
Daaa,275.418181818182,0,0,0,0,0,0.1372793389246,61.15,58.175
Daaaa,NA,0,0,0,0,0,NA,NA,NA
Daaap,NA,0,0,0,0,0,NA,NA,NA
Daap,279.795454545455,0,0,0,0,0,0.773512630803147,65.5272727272727,65.2
Daapa,NA,0,0,0,0,0,NA,NA,NA
Daapp,NA,0,0,0,0,0,NA,NA,NA
Dap,206.918181818182,0,0,0,0,0,0.167939525862054,45.4636363636364,47.3
Dapa,270.404545454545,0,0,0,0,0,0.0582552058192466,61.8636363636364,57.525
Dapaa,NA,0,0,0,0,0,NA,NA,NA
Dapap,NA,0,0,0,0,0,NA,NA,NA
Dapp,266.622727272727,0,0,0,0,0,0.285898040876099,58.0772727272727,55.75
Dappa,350.814285714286,0,0,0,0,0,0.379310573226593,84.9714285714286,86.95
Dappaa,NA,0,0,0,0,0,NA,NA,NA
Dappap,NA,0,0,0,0,0,NA,NA,NA
Dappp,362.228571428571,0,0,0,0,0,NA,96.4,93.5
Dapppa,NA,0,0,0,0,0,NA,NA,NA
Dapppp,NA,0,0,0,0,0,NA,NA,NA
Dp,160.004545454545,0,0,0,0,0,0.636114376712226,45.7545454545455,44.925
Dpa,211.886363636364,0,0,0,0,0,0.875931307228617,50.2727272727273,50.475
Dpaa,277.55,0,0,0,0,0,0.127516422144645,64.0318181818182,60.5
Dpaaa,NA,0,0,0,0,0,NA,NA,NA
Dpaap,NA,0,0,0,0,0,NA,NA,NA
Dpap,279.436363636364,0,0,0,0,0,0.767208209096317,65.9045454545455,65.425
Dpapa,NA,0,0,0,0,0,NA,NA,NA
Dpapp,NA,0,0,0,0,0,NA,NA,NA
Dpp,206.331818181818,0,0,0,0,0,0.148771292554566,44.7136363636364,46.1
Dppa,272.9,0,0,0,0,0,0.0486802052700171,64.9227272727273,61.325
Dppaa,NA,0,0,0,0,0,NA,NA,NA
Dppap,NA,0,0,0,0,0,NA,NA,NA
Dppp,267.563636363636,0,1,0,0,1,0.0603736790524216,59.5863636363636,54.925
Dpppa,351.9375,0,0,0,0,0,0.39038339290015,84.9625,86.95
Dpppaa,NA,0,0,0,0,0,NA,NA,NA
Dpppap,NA,0,0,0,0,0,NA,NA,NA
Dpppp,363.733333333333,0,0,0,0,0,NA,97.8833333333333,98.4
Dppppa,NA,0,0,0,0,0,NA,NA,NA
Dppppp,NA,0,0,0,0,0,NA,NA,NA
E,62.4045454545455,0,0,0,0,0,0.109397651550565,16.6428571428571,12.475
EMS,44.9090909090909,0,0,0,0,0,NA,13.7666666666667,14.7
Ea,106.586363636364,0,0,0,0,0,0.431402298952845,42.4818181818182,43.4
Eal,154.445454545455,0,0,0,0,0,0.718159783067009,46.1454545454545,45.5
Eala,223.15,0,0,0,0,0,0.460461115307734,67.0363636363636,69.075
Ealaa,357.08,0,0,0,0,0,NA,130.88,129.9
Ealaad,NA,0,0,0,0,0,NA,NA,NA
Ealaav,NA,0,0,0,0,0,NA,NA,NA
Ealap,NA,0,0,0,0,0,NA,NA,NA
Ealapa,NA,0,0,0,0,0,NA,NA,NA
Ealapp,NA,0,0,0,0,0,NA,NA,NA
Ealp,225.590909090909,0,0,0,0,0,0.987242849242253,69.4909090909091,69.45
Ealpa,NA,0,0,0,0,0,NA,NA,NA
Ealpp,NA,0,0,0,0,0,NA,NA,NA
Ealppa,NA,0,0,0,0,0,NA,NA,NA
Ealppp,NA,0,0,0,0,0,NA,NA,NA
Ear,155.672727272727,0,0,0,0,0,0.751522635337383,47.3681818181818,46.925
Eara,228.781818181818,0,0,0,0,0,0.690883946418535,71.4545454545455,72.275
Earaa,362.88,0,0,0,0,0,NA,131.36,NA
Earaad,NA,0,0,0,0,0,NA,NA,NA
Earaav,NA,0,0,0,0,0,NA,NA,NA
Earap,NA,0,0,0,0,0,NA,NA,NA
Earapa,NA,0,0,0,0,0,NA,NA,NA
Earapp,NA,0,0,0,0,0,NA,NA,NA
Earp,230.690909090909,0,0,0,0,0,0.852454604163974,73.3909090909091,72.775
Earpa,NA,0,0,0,1,1,NA,NA,87.1
Earpaa,NA,0,0,0,0,0,NA,NA,NA
Earpap,NA,0,0,0,0,0,NA,NA,NA
Earpp,NA,0,0,0,1,1,NA,NA,83.4
Earppa,NA,0,0,0,0,0,NA,NA,NA
Earppp,NA,0,0,0,0,0,NA,NA,NA
Ep,108.586363636364,0,0,0,0,0,0.085628868979463,44.4818181818182,46.325
Epl,158.877272727273,0,0,0,0,0,0.242415573787985,48.5863636363636,50.175
Epla,231.331818181818,0,0,0,0,0,0.466947921538833,70.8090909090909,68.575
Eplaa,NA,0,0,0,0,0,NA,NA,NA
Eplaaa,NA,0,0,0,0,0,NA,NA,NA
Eplaap,NA,0,0,0,0,0,NA,NA,NA
Eplap,NA,0,0,0,0,0,NA,NA,NA
Eplapa,NA,0,0,0,0,0,NA,NA,NA
Eplapp,NA,0,0,0,0,0,NA,NA,NA
Eplp,236.631818181818,0,0,0,0,0,0.0472872842848028,76.1136363636364,72.45
Eplpa,NA,0,0,0,0,0,NA,NA,NA
Eplpaa,NA,0,0,0,0,0,NA,NA,NA
Eplpap,NA,0,0,0,0,0,NA,NA,NA
Eplpp,372.68,0,0,0,0,0,NA,134.18,NA
Eplppa,NA,0,0,0,0,0,NA,NA,NA
Eplppaa,NA,0,0,0,0,0,NA,NA,NA
Eplppap,NA,0,0,0,0,0,NA,NA,NA
Eplppp,NA,0,0,0,0,0,NA,NA,NA
Eplpppa,NA,0,0,0,0,0,NA,NA,NA
Eplpppp,NA,0,0,0,0,0,NA,NA,NA
Epr,159.618181818182,0,0,0,0,0,0.354781453215758,49.3363636363636,48.575
Epra,234.45,0,0,0,0,0,0.843363384787108,73.2090909090909,73.725
Epraa,NA,0,0,0,0,0,NA,NA,NA
Epraaa,NA,0,0,0,0,0,NA,NA,NA
Epraap,NA,0,0,0,0,0,NA,NA,NA
Eprap,NA,0,0,0,0,0,NA,NA,NA
Eprapa,NA,0,0,0,0,0,NA,NA,NA
Eprapp,NA,0,0,0,0,0,NA,NA,NA
Eprp,240.418181818182,0,0,0,0,0,0.158413124238,79.1681818181818,74.95
Eprpa,NA,0,0,0,0,0,NA,NA,NA
Eprpaa,NA,0,0,0,0,0,NA,NA,NA
Eprpap,NA,0,0,0,0,0,NA,NA,NA
Eprpp,385.04,0,0,0,0,0,NA,145.58,NA
Eprppa,NA,0,0,0,0,0,NA,NA,NA
Eprppaa,NA,0,0,0,0,0,NA,NA,NA
Eprppap,NA,0,0,0,0,0,NA,NA,NA
Eprppp,NA,0,0,0,0,0,NA,NA,NA
Eprpppa,NA,0,0,0,0,0,NA,NA,NA
Eprpppp,NA,0,0,0,0,0,NA,NA,NA
MS,61.1409090909091,0,1,0,0,1,0.184808913480826,15.3238095238095,11.475
MSa,84.1090909090909,0,0,0,0,0,0.231832513402576,21.2409090909091,20.3
MSaa,111.881818181818,0,0,0,0,0,0.536904313891392,26.0818181818182,25.225
MSaaa,143.95,0,0,0,0,0,0.974474809180468,30.3772727272727,30.35
MSaaaa,178.05,0,0,0,0,0,0.595902262027002,32.4954545454545,32.125
MSaaaaa,220.081818181818,0,0,0,0,0,0.11978110246759,40.3863636363636,39.375
MSaaaaaa,367.766666666667,0,0,0,0,0,NA,146.216666666667,140.5
MSaaaaaal,NA,0,0,0,0,0,NA,NA,NA
MSaaaaaar,NA,0,0,0,0,0,NA,NA,NA
MSaaaaap,270.468181818182,0,0,0,0,0,0.392299309928277,48.7545454545455,47.45
MSaaaaapa,345.3625,0,0,1,0,1,NA,74.125,NA
MSaaaaapaa,NA,0,0,0,0,0,NA,NA,NA
MSaaaaapap,NA,0,0,0,0,0,NA,NA,NA
MSaaaaapp,NA,0,0,0,0,0,NA,NA,NA
MSaaaap,224.345454545455,0,0,0,0,0,0.176124177950172,44.6545454545455,46.225
MSaaaapa,285.604545454545,0,0,0,0,0,0.349075063147026,59.5863636363636,62.3
MSaaaapaa,NA,0,0,0,0,0,NA,NA,NA
MSaaaapap,NA,0,0,0,0,0,NA,NA,NA
MSaaaapp,299.081818181818,0,0,0,0,0,0.666395949840161,73.0818181818182,74.3
MSaaaappa,NA,0,0,0,0,0,NA,NA,NA
MSaaaappp,NA,0,0,0,0,0,NA,NA,NA
MSaaap,181.8,0,0,0,0,0,0.988644413881696,36.2409090909091,36.25
MSaaapa,221.822727272727,0,0,0,0,0,0.0238043069181132,38.3818181818182,37.075
MSaaapaa,277.213636363636,0,0,0,0,0,0.934260638656058,53.7545454545455,53.925
MSaaapaaa,NA,0,0,0,0,0,NA,NA,NA
MSaaapaap,NA,0,0,0,0,0,NA,NA,NA
MSaaapap,283.972727272727,0,0,0,0,0,0.208942328606748,60.5181818181818,63.775
MSaaapapa,NA,0,0,0,0,0,NA,NA,NA
MSaaapapp,NA,0,0,0,0,0,NA,NA,NA
MSaaapp,257.545454545455,0,0,0,0,0,0.417897028745343,74.1090909090909,72.025
MSaaappa,NA,0,0,0,0,0,NA,NA,NA
MSaaappp,NA,0,0,0,0,0,NA,NA,NA
MSaap,144.077272727273,0,0,0,0,0,0.285670374414057,30.5045454545455,29.525
MSaapa,178.295454545455,0,0,0,0,0,0.495257875427019,32.6,32.1
MSaapaa,219.713636363636,0,0,0,0,0,0.944820870640228,39.8045454545455,39.75
MSaapaaa,280.836363636364,0,0,0,0,0,0.000360486062624605,59.4909090909091,62.1
MSaapaaaa,NA,0,0,0,0,0,NA,NA,NA
MSaapaaap,NA,0,0,0,0,0,NA,NA,NA
MSaapaap,274.886363636364,0,0,0,0,0,0.837591801928663,53.5454545454545,54.025
MSaapaapa,388.075,0,0,0,0,0,NA,113.75,NA
MSaapaapaa,NA,0,0,0,0,0,NA,NA,NA
MSaapaapap,NA,0,0,0,0,0,NA,NA,NA
MSaapaapp,NA,0,0,0,0,0,NA,NA,NA
MSaapap,229.718181818182,0,0,0,0,0,0.556827462788414,49.8045454545455,49.175
MSaapapa,349.8875,0,1,0,0,1,0.331220100504923,118.4625,93.1666666666667
MSaapapaa,NA,0,0,0,0,0,NA,NA,NA
MSaapapap,NA,0,0,0,0,0,NA,NA,NA
MSaapapp,294.436363636364,2,0,0,0,2,0.15451487555191,63.0681818181818,69.8666666666667
MSaapappa,NA,0,0,0,0,0,NA,NA,NA
MSaapappp,NA,0,0,0,0,0,NA,NA,NA
MSaapp,187.695454545455,0,0,0,0,0,0.544117728062888,42.0045454545455,42.7
MSaappa,274.668181818182,0,0,0,0,0,0.658116288908424,85.3363636363636,83.675
MSaappaa,NA,0,0,0,0,0,NA,NA,NA
MSaappap,NA,0,0,0,0,0,NA,NA,NA
MSaappp,264.918181818182,0,0,0,0,0,0.783279577254605,75.5954545454545,74.25
MSaapppa,350.1125,0,1,0,0,1,0.50515454342864,84.85,76.4
MSaapppaa,NA,0,0,0,0,0,NA,NA,NA
MSaapppap,NA,0,0,0,0,0,NA,NA,NA
MSaapppp,375.7,0,0,0,0,0,NA,109.45,103.4
MSaappppa,NA,0,0,0,0,0,NA,NA,NA
MSaappppp,NA,0,0,0,0,0,NA,NA,NA
MSap,114.568181818182,0,1,0,0,1,0.434147103127016,28.7636363636364,27.25
MSapa,148.213636363636,0,0,0,0,0,0.803533086261846,31.95,32.175
MSapaa,187.936363636364,0,0,0,0,0,0.94366581685536,38.0454545454545,38.15
MSapaaa,238.145454545455,0,0,0,0,0,0.989772948499063,48.5818181818182,48.6
MSapaaaa,375.275,0,0,0,0,0,NA,132.575,NA
MSapaaaad,NA,0,0,0,0,0,NA,NA,NA
MSapaaaav,NA,0,0,0,0,0,NA,NA,NA
MSapaaap,NA,0,0,0,0,0,NA,NA,NA
MSapaap,260.004545454545,0,0,0,0,0,0.72825845514307,70.4272727272727,69.275
MSapaapa,NA,0,0,0,0,0,NA,NA,NA
MSapaapp,NA,0,0,0,0,0,NA,NA,NA
MSapap,187.781818181818,0,0,0,0,0,0.706271478377554,37.9045454545455,38.3
MSapapa,238.122727272727,0,0,0,0,0,0.471843820552544,48.7,47.675
MSapapaa,NA,0,0,0,0,0,NA,NA,NA
MSapapaaa,NA,0,0,0,0,0,NA,NA,NA
MSapapaap,NA,0,0,0,0,0,NA,NA,NA
MSapapap,NA,0,0,0,0,0,NA,NA,NA
MSapapp,247.718181818182,1,0,0,0,1,0.6428546561938,58.2863636363636,59.7
MSapappa,NA,0,0,0,0,0,NA,NA,NA
MSapappp,NA,0,0,0,0,0,NA,NA,NA
MSapp,149.004545454545,0,0,0,0,0,0.531559088420926,32.7318181818182,32.025
MSappa,195.145454545455,0,0,0,0,0,0.736435485846943,44.5,45.25
MSappaa,261.527272727273,0,0,0,0,0,0.204175625498121,64.7409090909091,62.1
MSappaaa,NA,0,0,0,0,0,NA,NA,NA
MSappaap,NA,0,0,0,0,0,NA,NA,NA
MSappap,272.204545454545,0,0,0,0,0,0.238191720672338,75.4363636363636,72.025
MSappapa,NA,0,0,0,0,0,NA,NA,NA
MSappapp,NA,0,0,0,0,0,NA,NA,NA
MSappp,198.845454545455,0,0,0,0,0,0.0276391546377191,48.2045454545455,52.425
MSapppa,259.263636363636,0,0,0,0,0,0.6866356500626,58.7818181818182,59.725
MSapppaa,NA,0,0,0,0,0,NA,NA,NA
MSapppap,NA,0,0,0,0,0,NA,NA,NA
MSapppp,264.113636363636,0,0,0,0,0,0.503786302918551,63.6181818181818,65.625
MSappppa,NA,0,0,0,0,0,NA,NA,NA
MSappppp,NA,0,0,0,0,0,NA,NA,NA
MSp,84.4863636363636,0,0,0,0,0,0.00446913348653847,21.6227272727273,19.9
MSpa,112.268181818182,0,0,0,0,0,0.841270545539386,26.1,26
MSpaa,145.286363636364,0,0,0,0,0,0.485466684335055,31.3181818181818,30.35
MSpaaa,179.231818181818,0,0,0,0,0,0.212110381153591,32.3045454545455,31.35
MSpaaaa,220.759090909091,0,0,0,0,0,0.692501804223226,39.8909090909091,39.4
MSpaaaaa,318.87619047619,0,0,0,0,0,0.283929658856016,96.3619047619048,92.4
MSpaaaaaa,NA,0,0,0,0,0,NA,NA,NA
MSpaaaaap,NA,0,0,0,0,0,NA,NA,NA
MSpaaaap,277.009090909091,0,0,0,0,0,0.109736564422042,54.6,56.35
MSpaaaapa,NA,0,0,0,0,0,NA,NA,NA
MSpaaaapp,NA,0,0,0,0,0,NA,NA,NA
MSpaaap,223.822727272727,0,0,0,0,0,0.233893310811756,42.9590909090909,42.075
MSpaaapa,309.713636363636,1,0,0,0,1,0.537674968691231,84.2681818181818,88.7333333333333
MSpaaapaa,NA,0,0,0,0,0,NA,NA,NA
MSpaaapap,NA,0,0,0,0,0,NA,NA,NA
MSpaaapp,279.922727272727,0,0,0,0,0,0.861310731933758,54.4727272727273,54.3
MSpaaappa,NA,0,0,0,0,0,NA,NA,NA
MSpaaappp,NA,0,0,0,0,0,NA,NA,NA
MSpaap,186.172727272727,0,0,0,0,0,0.357532322392927,39.25,37.85
MSpaapa,230.5,0,0,0,0,0,0.975493767638946,42.7045454545455,42.725
MSpaapaa,318.104545454545,0,0,0,0,0,0.960955224425841,85.9727272727273,85.8
MSpaapaaa,NA,0,0,0,0,0,NA,NA,NA
MSpaapaap,NA,0,0,0,0,0,NA,NA,NA
MSpaapap,290.004545454545,0,0,0,0,0,0.607855220523603,57.8681818181818,56.6333333333333
MSpaapapa,NA,0,0,0,0,0,NA,NA,NA
MSpaapapp,NA,0,0,0,0,0,NA,NA,NA
MSpaapp,NA,0,0,0,0,0,NA,NA,NA
MSpap,144.7,0,0,0,0,0,0.474245690000683,30.7272727272727,29.925
MSpapa,179.154545454545,0,0,0,0,0,0.459601044766273,32.8090909090909,32.475
MSpapaa,221.009090909091,0,0,0,0,0,0.147608608920294,40.2454545454545,39.075
MSpapaaa,282.140909090909,0,1,0,0,1,0.436565328355492,59.4954545454545,57.325
MSpapaaaa,NA,0,0,0,0,0,NA,NA,NA
MSpapaaap,NA,0,0,0,0,0,NA,NA,NA
MSpapaap,276.063636363636,0,0,0,0,0,0.815479863731909,53.4,53.6
MSpapaapa,391.4,0,0,0,0,0,NA,115.1,NA
MSpapaapaa,NA,0,0,0,0,0,NA,NA,NA
MSpapaapap,NA,0,0,0,0,0,NA,NA,NA
MSpapaapp,NA,0,0,0,0,0,NA,NA,NA
MSpapap,229.690909090909,0,0,0,0,0,0.541588127831494,48.9090909090909,47.875
MSpapapa,341.608333333333,0,0,0,0,0,0.0497971706478773,110.325,115.8
MSpapapaa,NA,0,0,0,0,0,NA,NA,NA
MSpapapap,NA,0,0,0,0,0,NA,NA,NA
MSpapapp,293.931818181818,0,0,0,0,0,0.569169641171801,62.6045454545455,63.4
MSpapappa,NA,0,0,0,0,0,NA,NA,NA
MSpapappp,NA,0,0,0,0,0,NA,NA,NA
MSpapp,188.477272727273,0,0,0,0,0,0.992366647184352,42.1590909090909,42.175
MSpappa,278.109090909091,1,0,0,0,1,0.184667787913435,88.0090909090909,95.75
MSpappaa,NA,0,0,0,0,0,NA,NA,NA
MSpappap,NA,0,0,0,0,0,NA,NA,NA
MSpappp,261.872727272727,0,0,0,0,0,0.180804323644585,71.7681818181818,75.925
MSpapppa,346.811111111111,0,1,0,0,1,0.350229310057868,84.5222222222222,57.7666666666667
MSpapppaa,NA,0,0,0,0,0,NA,NA,NA
MSpapppap,NA,0,0,0,0,0,NA,NA,NA
MSpapppp,365.533333333333,0,0,0,0,0,0.0235328853402827,102,90.65
MSpappppa,NA,0,0,0,0,0,NA,NA,NA
MSpappppp,NA,0,0,0,0,0,NA,NA,NA
MSpp,114.836363636364,0,0,0,0,0,0.608155187135308,28.65,28.025
MSppa,148.668181818182,0,0,0,0,0,0.374175107168123,32.1363636363636,31.375
MSppaa,188.954545454545,0,0,0,0,0,0.429162196816897,38.6409090909091,39.625
MSppaaa,237.036363636364,0,1,0,0,1,0.563076554406273,46.4363636363636,45.45
MSppaaaa,368.833333333333,0,0,0,0,0,NA,130.25,NA
MSppaaaad,NA,0,0,0,0,0,NA,NA,NA
MSppaaaav,NA,0,0,0,0,0,NA,NA,NA
MSppaaap,NA,0,0,0,0,0,NA,NA,NA
MSppaap,261.681818181818,0,0,0,0,0,0.101862430230576,71.0909090909091,66.3
MSppaapa,NA,0,0,0,0,0,NA,NA,NA
MSppaapp,NA,0,0,0,0,0,NA,NA,NA
MSppap,187.686363636364,0,0,0,0,0,0.123192154499062,37.3727272727273,38.775
MSppapa,237.4,0,0,0,0,0,0.959755716355822,48.0863636363636,48.025
MSppapaa,NA,0,0,0,0,0,NA,NA,NA
MSppapaaa,NA,0,0,0,0,0,NA,NA,NA
MSppapaap,NA,0,0,0,0,0,NA,NA,NA
MSppapap,NA,0,0,0,0,0,NA,NA,NA
MSppapp,247.4,1,0,0,0,1,0.354065789826436,58.0954545454545,60.75
MSppappa,NA,0,0,0,0,0,NA,NA,NA
MSppappp,NA,0,0,0,0,0,NA,NA,NA
MSppp,149.118181818182,0,0,0,0,0,0.192664168617082,32.5818181818182,31.375
MSpppa,192.781818181818,0,0,0,0,0,0.921263409195587,42.0136363636364,41.9
MSpppaa,259.604545454545,0,0,0,0,0,0.328268723730956,65.1772727272727,62.85
MSpppaaa,NA,0,0,0,0,0,NA,NA,NA
MSpppaap,NA,0,0,0,0,0,NA,NA,NA
MSpppap,266.963636363636,0,0,0,0,0,0.642581194703952,72.5409090909091,71.375
MSpppapa,NA,0,0,0,0,0,NA,NA,NA
MSpppapp,NA,0,0,0,0,0,NA,NA,NA
MSpppp,199.127272727273,0,0,0,0,0,0.738617243064287,48.35,48.75
MSppppa,259.981818181818,0,0,0,0,0,0.343058825378024,59.2136363636364,61.325
MSppppaa,NA,0,0,0,0,0,NA,NA,NA
MSppppap,NA,0,0,0,0,0,NA,NA,NA
MSppppp,265.2,0,0,0,0,0,0.886872296323133,64.4409090909091,64.025
MSpppppa,NA,0,0,0,0,0,NA,NA,NA
MSpppppp,NA,0,0,0,0,0,NA,NA,NA
P0,19.4166666666667,0,0,0,0,0,NA,NA,NA
P1,35.5238095238095,0,0,0,0,0,NA,NA,NA
P2,47.5727272727273,0,0,0,0,0,NA,17.85,19.6
P3,73.6227272727273,0,2,0,0,2,0.181462598933082,25.0857142857143,21.2
P4,140.718181818182,0,0,0,0,0,0.383038385979906,65.3818181818182,70.5
Z2,NA,0,0,0,0,0,NA,NA,NA
Z3,NA,0,0,0,0,0,NA,NA,NA
ABplaappppa,NA,0,0,0,0,0,NA,NA,NA
ABplaappppp,NA,0,0,0,0,0,NA,NA,NA
MSpppappa,NA,0,0,0,0,0,NA,NA,NA
MSpppappp,NA,0,0,0,0,0,NA,NA,NA
P,NA,0,0,0,0,0,NA,NA,NA
